<<unique-hcontext>>	<org.prevayler.demos.demo2.Main: void main(java.lang.String[])>/new org.prevayler.demos.demo2.business.Bank/0	<<unique-context>>	<org.prevayler.demos.demo2.Main: void main(java.lang.String[])>/$r0
<<unique-hcontext>>	<org.prevayler.foundation.StopWatch: org.prevayler.foundation.StopWatch start()>/new org.prevayler.foundation.StopWatch/0	<<unique-context>>	<org.prevayler.foundation.StopWatch: org.prevayler.foundation.StopWatch start()>/$r0
<<unique-hcontext>>	<org.prevayler.demos.demo1.Main: void main(java.lang.String[])>/new org.prevayler.demos.demo1.NumberKeeper/0	<<unique-context>>	<org.prevayler.demos.demo1.Main: void main(java.lang.String[])>/$r0
<<unique-hcontext>>	<org.prevayler.demos.demo1.Main: void main(java.lang.String[])>/new org.prevayler.demos.demo1.PrimeCalculator/0	<<unique-context>>	<org.prevayler.demos.demo1.Main: void main(java.lang.String[])>/$r1
<<unique-hcontext>>	<org.prevayler.demos.demo2.MainSkaringa: void main(java.lang.String[])>/new org.prevayler.PrevaylerFactory/0	<<unique-context>>	<org.prevayler.demos.demo2.MainSkaringa: void main(java.lang.String[])>/$r0	@ ((Snapshot /\ Snapshot) /\ Snapshot)
<<unique-hcontext>>	<org.prevayler.demos.demo2.MainSkaringa: void main(java.lang.String[])>/new org.prevayler.demos.demo2.business.Bank/0	<<unique-context>>	<org.prevayler.demos.demo2.MainSkaringa: void main(java.lang.String[])>/$r1	@ ((Snapshot /\ Snapshot) /\ Snapshot)
<<unique-hcontext>>	<org.prevayler.demos.demo2.MainSkaringa: void main(java.lang.String[])>/new org.prevayler.foundation.serialization.SkaringaSerializer/0	<<unique-context>>	<org.prevayler.demos.demo2.MainSkaringa: void main(java.lang.String[])>/$r2	@ ((Snapshot /\ Snapshot) /\ Snapshot)
<<unique-hcontext>>	<org.prevayler.implementation.TransactionTimestamp: org.prevayler.implementation.TransactionTimestamp fromChunk(org.prevayler.foundation.Chunk)>/new org.prevayler.implementation.TransactionTimestamp/0	<<unique-context>>	<org.prevayler.implementation.TransactionTimestamp: org.prevayler.implementation.TransactionTimestamp fromChunk(org.prevayler.foundation.Chunk)>/$r2
<<unique-hcontext>>	<org.prevayler.foundation.DeepCopier: java.lang.Object deepCopy(java.lang.Object)>/new org.prevayler.foundation.serialization.JavaSerializer/0	<<unique-context>>	<org.prevayler.foundation.DeepCopier: java.lang.Object deepCopy(java.lang.Object)>/$r0
<<unique-hcontext>>	<org.prevayler.foundation.DeepCopier: java.lang.Object deepCopy(java.lang.Object,org.prevayler.foundation.serialization.Serializer)>/new java.io.ByteArrayOutputStream/0	<<unique-context>>	<org.prevayler.foundation.DeepCopier: java.lang.Object deepCopy(java.lang.Object,org.prevayler.foundation.serialization.Serializer)>/$r0
